subject_id,eye,spectrum,filename,instance,split,level1_pass,visible_fraction,unmasked_polar,mean_gradient,level2_pass,keep
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_6.tiff,6,train,True,0.8718,0.8407,13.2819,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_7.tiff,7,train,True,0.897,0.8743,13.491,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_8.tiff,8,train,True,0.8808,0.8545,12.6251,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_9.tiff,9,train,True,0.8575,0.8415,14.634,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_10.tiff,10,train,True,0.8288,0.8337,14.264,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_11.tiff,11,test,True,0.9199,0.8875,13.2015,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_12.tiff,12,test,True,0.9174,0.8972,13.0848,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_13.tiff,13,test,True,0.9496,0.9299,8.7809,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_14.tiff,14,test,True,0.9415,0.8962,11.2677,True,True
061,L,VIS,/var/home/general-user/PolyU/061/L/VIS/061_L_VIS_15.tiff,15,test,True,0.8917,0.8404,12.6526,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_1.tiff,1,train,True,0.8847,0.9067,6.6038,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_2.tiff,2,train,True,0.8596,0.8745,5.9743,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_3.tiff,3,train,True,0.9046,0.9097,6.2066,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_4.tiff,4,train,True,0.8805,0.8896,7.0141,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_5.tiff,5,train,True,0.916,0.9271,7.944,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_6.tiff,6,train,True,0.9419,0.9449,6.7424,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_7.tiff,7,train,True,0.8998,0.9103,7.2897,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_8.tiff,8,train,True,0.9378,0.942,6.2468,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_9.tiff,9,train,True,0.9214,0.931,5.5399,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_10.tiff,10,train,True,0.8938,0.9052,7.0705,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_11.tiff,11,test,True,0.8953,0.9031,6.6309,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_12.tiff,12,test,True,0.8902,0.9066,5.8722,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_13.tiff,13,test,True,0.9036,0.92,8.27,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_14.tiff,14,test,True,0.8739,0.8831,6.5252,True,True
061,R,NIR,/var/home/general-user/PolyU/061/R/NIR/061_R_NIR_15.tiff,15,test,True,0.8888,0.8971,5.8104,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_1.tiff,1,train,True,0.9326,0.8909,8.8681,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_2.tiff,2,train,True,0.9201,0.8829,8.2583,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_3.tiff,3,train,True,0.9323,0.8925,7.7517,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_4.tiff,4,train,True,0.9223,0.887,8.2745,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_5.tiff,5,train,True,0.9457,0.9078,7.6453,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_6.tiff,6,train,True,0.9225,0.8925,9.2255,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_7.tiff,7,train,True,0.9298,0.9003,8.9161,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_8.tiff,8,train,True,0.9391,0.9093,8.9681,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_9.tiff,9,train,True,0.9351,0.9045,8.1765,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_10.tiff,10,train,True,0.927,0.8874,8.5009,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_11.tiff,11,test,True,0.9257,0.8911,7.8663,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_12.tiff,12,test,True,0.9456,0.9006,7.8441,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_13.tiff,13,test,True,0.9221,0.8982,9.0689,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_14.tiff,14,test,True,0.9298,0.892,7.5217,True,True
061,R,VIS,/var/home/general-user/PolyU/061/R/VIS/061_R_VIS_15.tiff,15,test,True,0.9309,0.9022,8.1687,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_1.tiff,1,train,True,0.6842,0.7047,8.5963,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_2.tiff,2,train,True,0.8731,0.8959,8.12,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_3.tiff,3,train,True,0.8622,0.8873,8.1523,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_4.tiff,4,train,True,0.65,0.6818,7.6626,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_5.tiff,5,train,True,0.6589,0.6875,7.4392,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_6.tiff,6,train,True,0.7384,0.7813,6.8279,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_7.tiff,7,train,True,0.9689,0.9675,5.569,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_8.tiff,8,train,True,0.9501,0.9545,6.0908,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_9.tiff,9,train,True,0.9224,0.9425,5.8501,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_10.tiff,10,train,True,0.8587,0.8862,6.9106,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_11.tiff,11,test,True,0.8638,0.8831,7.6708,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_12.tiff,12,test,True,0.8971,0.919,6.2076,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_13.tiff,13,test,True,0.892,0.9132,5.7068,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_14.tiff,14,test,True,0.8831,0.9113,5.6493,True,True
062,L,NIR,/var/home/general-user/PolyU/062/L/NIR/062_L_NIR_15.tiff,15,test,True,0.8744,0.9049,7.9496,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_1.tiff,1,train,True,0.6809,0.7043,12.3056,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_2.tiff,2,train,True,0.9176,0.8943,10.7087,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_3.tiff,3,train,True,0.8916,0.8749,10.5363,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_4.tiff,4,train,True,0.6998,0.718,13.6693,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_5.tiff,5,train,True,0.731,0.7475,14.0039,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_6.tiff,6,train,True,0.7883,0.7758,12.2217,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_7.tiff,7,train,True,0.9406,0.9081,10.5556,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_8.tiff,8,train,True,0.9499,0.9217,10.8425,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_9.tiff,9,train,True,0.9506,0.9294,11.1407,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_10.tiff,10,train,True,0.9164,0.8872,10.6451,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_11.tiff,11,test,True,0.9159,0.8842,11.0906,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_12.tiff,12,test,True,0.9217,0.9053,11.507,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_13.tiff,13,test,True,0.9112,0.8861,11.6543,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_14.tiff,14,test,True,0.9123,0.892,11.3153,True,True
062,L,VIS,/var/home/general-user/PolyU/062/L/VIS/062_L_VIS_15.tiff,15,test,True,0.9254,0.9003,11.2958,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_1.tiff,1,train,True,0.8398,0.866,4.9546,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_2.tiff,2,train,True,0.8997,0.9119,7.5019,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_3.tiff,3,train,True,0.9009,0.9145,7.8475,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_4.tiff,4,train,True,0.8126,0.8335,8.7743,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_5.tiff,5,train,True,0.8019,0.8274,9.1434,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_6.tiff,6,train,True,0.8248,0.8498,8.6833,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_7.tiff,7,train,True,0.8172,0.833,8.7115,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_8.tiff,8,train,True,0.8174,0.8333,7.5805,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_9.tiff,9,train,True,0.7821,0.7981,9.0185,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_10.tiff,10,train,True,0.8047,0.8235,8.8782,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_11.tiff,11,test,True,0.8215,0.8379,9.906,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_12.tiff,12,test,True,0.9683,0.954,8.0347,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_13.tiff,13,test,True,0.8969,0.9035,8.2389,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_14.tiff,14,test,True,0.8985,0.9131,7.3883,True,True
062,R,NIR,/var/home/general-user/PolyU/062/R/NIR/062_R_NIR_15.tiff,15,test,True,0.8969,0.9106,7.9932,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_1.tiff,1,train,True,0.8199,0.7811,12.6841,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_2.tiff,2,train,True,0.8364,0.8113,10.5364,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_3.tiff,3,train,True,0.8786,0.8561,11.2024,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_4.tiff,4,train,True,0.756,0.736,10.6726,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_5.tiff,5,train,True,0.7974,0.7849,8.8259,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_6.tiff,6,train,True,0.8383,0.8162,11.6202,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_7.tiff,7,train,True,0.7965,0.7809,9.9951,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_8.tiff,8,train,True,0.7516,0.737,9.7092,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_9.tiff,9,train,True,0.794,0.7743,7.8562,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_10.tiff,10,train,True,0.769,0.7596,9.621,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_11.tiff,11,test,True,0.7632,0.7551,8.9375,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_12.tiff,12,test,True,0.9061,0.8862,10.6083,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_13.tiff,13,test,True,0.823,0.7996,10.416,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_14.tiff,14,test,True,0.8695,0.8459,10.4354,True,True
062,R,VIS,/var/home/general-user/PolyU/062/R/VIS/062_R_VIS_15.tiff,15,test,True,0.8833,0.8567,11.0302,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_1.tiff,1,train,True,0.83,0.8619,8.3537,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_2.tiff,2,train,True,0.8892,0.9023,8.5809,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_3.tiff,3,train,True,0.9494,0.9529,8.8529,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_4.tiff,4,train,True,0.857,0.8867,8.8647,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_5.tiff,5,train,True,0.8448,0.8675,9.5793,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_6.tiff,6,train,True,0.8393,0.8623,9.7515,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_7.tiff,7,train,True,0.8633,0.8832,9.6848,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_8.tiff,8,train,True,0.8437,0.8705,9.029,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_9.tiff,9,train,True,0.8443,0.8714,9.134,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_10.tiff,10,train,True,0.8709,0.8871,8.9751,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_11.tiff,11,test,True,0.8951,0.9071,9.0382,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_12.tiff,12,test,True,0.8827,0.9026,8.6998,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_13.tiff,13,test,True,0.8891,0.9044,8.6216,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_14.tiff,14,test,True,0.9038,0.9178,8.4801,True,True
063,L,NIR,/var/home/general-user/PolyU/063/L/NIR/063_L_NIR_15.tiff,15,test,True,0.8954,0.9081,8.4413,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_1.tiff,1,train,True,0.7485,0.7489,10.8637,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_2.tiff,2,train,True,0.8762,0.8647,11.3619,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_3.tiff,3,train,True,0.9184,0.8904,10.9935,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_4.tiff,4,train,True,0.8151,0.8008,12.2489,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_5.tiff,5,train,True,0.8198,0.8051,12.0166,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_6.tiff,6,train,True,0.8387,0.8218,11.7539,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_7.tiff,7,train,True,0.8272,0.8173,11.7112,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_8.tiff,8,train,True,0.8671,0.8484,11.797,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_9.tiff,9,train,True,0.8671,0.8509,11.7489,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_10.tiff,10,train,True,0.844,0.8437,11.9508,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_11.tiff,11,test,True,0.8561,0.8486,12.0876,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_12.tiff,12,test,True,0.8993,0.8841,11.6934,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_13.tiff,13,test,True,0.8836,0.8653,12.4556,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_14.tiff,14,test,True,0.8773,0.8665,11.9781,True,True
063,L,VIS,/var/home/general-user/PolyU/063/L/VIS/063_L_VIS_15.tiff,15,test,True,0.8804,0.8677,11.5263,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_1.tiff,1,train,True,0.8532,0.8889,8.8817,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_2.tiff,2,train,True,0.8749,0.8685,9.666,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_3.tiff,3,train,True,0.882,0.8758,8.9796,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_4.tiff,4,train,True,0.8973,0.9095,9.5652,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_5.tiff,5,train,True,0.8009,0.8095,12.2041,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_6.tiff,6,train,True,0.8143,0.8185,12.1035,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_7.tiff,7,train,True,0.837,0.832,12.9768,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_8.tiff,8,train,True,0.8513,0.8457,11.9854,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_9.tiff,9,train,True,0.8487,0.8427,11.9386,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_10.tiff,10,train,True,0.862,0.8531,11.1849,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_11.tiff,11,test,True,0.8671,0.866,9.6779,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_12.tiff,12,test,True,0.874,0.8696,9.664,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_13.tiff,13,test,True,0.8804,0.8772,9.2065,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_14.tiff,14,test,True,0.8853,0.8779,9.4467,True,True
063,R,NIR,/var/home/general-user/PolyU/063/R/NIR/063_R_NIR_15.tiff,15,test,True,0.875,0.8714,9.5635,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_1.tiff,1,train,True,0.8119,0.8014,12.0852,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_2.tiff,2,train,True,0.8,0.7648,12.8809,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_3.tiff,3,train,True,0.8097,0.7748,13.1686,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_4.tiff,4,train,True,0.8395,0.8265,9.9969,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_5.tiff,5,train,True,0.81,0.7778,10.7331,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_6.tiff,6,train,True,0.8014,0.7735,10.7095,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_7.tiff,7,train,True,0.8217,0.7938,10.7213,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_8.tiff,8,train,True,0.8226,0.7896,11.604,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_9.tiff,9,train,True,0.8122,0.7799,11.607,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_10.tiff,10,train,True,0.7941,0.7699,12.3725,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_11.tiff,11,test,True,0.7534,0.7313,12.7585,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_12.tiff,12,test,True,0.807,0.7731,13.0577,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_13.tiff,13,test,True,0.8242,0.7889,13.1626,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_14.tiff,14,test,True,0.7889,0.7608,12.7705,True,True
063,R,VIS,/var/home/general-user/PolyU/063/R/VIS/063_R_VIS_15.tiff,15,test,True,0.8242,0.7876,12.7881,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_1.tiff,1,train,True,0.8119,0.8526,5.4116,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_2.tiff,2,train,True,0.7705,0.816,8.3268,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_3.tiff,3,train,True,0.7861,0.8239,8.6553,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_4.tiff,4,train,True,0.8152,0.8508,5.3228,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_5.tiff,5,train,True,0.7393,0.7937,5.4922,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_6.tiff,6,train,True,0.8453,0.8852,5.3264,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_7.tiff,7,train,True,0.8334,0.8698,5.7722,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_8.tiff,8,train,True,0.8566,0.8831,5.1926,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_9.tiff,9,train,True,0.8093,0.8519,5.2493,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_10.tiff,10,train,True,0.844,0.8703,5.0152,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_11.tiff,11,test,True,0.818,0.8556,5.3039,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_12.tiff,12,test,True,0.814,0.8381,4.9078,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_13.tiff,13,test,True,0.8459,0.8765,5.5141,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_14.tiff,14,test,True,0.7217,0.7791,5.4902,True,True
064,L,NIR,/var/home/general-user/PolyU/064/L/NIR/064_L_NIR_15.tiff,15,test,True,0.7699,0.8167,7.3495,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_1.tiff,1,train,True,0.8156,0.7873,13.8637,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_2.tiff,2,train,True,0.7326,0.7359,14.5713,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_3.tiff,3,train,True,0.7341,0.7392,14.2456,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_4.tiff,4,train,True,0.7629,0.7249,12.5558,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_5.tiff,5,train,True,0.719,0.6756,13.6156,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_6.tiff,6,train,True,0.8256,0.8029,12.3817,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_7.tiff,7,train,True,0.835,0.8078,12.1409,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_8.tiff,8,train,True,0.7744,0.7521,12.0795,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_9.tiff,9,train,True,0.7716,0.7369,12.1283,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_10.tiff,10,train,True,0.7456,0.7274,12.2506,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_11.tiff,11,test,True,0.7851,0.7729,11.8488,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_12.tiff,12,test,True,0.6813,0.6429,13.9588,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_13.tiff,13,test,True,0.8042,0.7716,13.1737,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_14.tiff,14,test,True,0.7147,0.6924,14.5701,True,True
064,L,VIS,/var/home/general-user/PolyU/064/L/VIS/064_L_VIS_15.tiff,15,test,True,0.6958,0.7023,15.2462,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_1.tiff,1,train,True,0.6923,0.7225,8.0658,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_2.tiff,2,train,True,0.8326,0.8529,7.1662,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_3.tiff,3,train,True,0.8363,0.8624,7.1924,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_4.tiff,4,train,True,0.7247,0.7471,9.2767,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_5.tiff,5,train,True,0.6806,0.7195,10.0131,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_6.tiff,6,train,True,0.6663,0.7057,8.8789,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_7.tiff,7,train,True,0.7102,0.7402,9.1394,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_8.tiff,8,train,True,0.7635,0.7983,11.2073,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_9.tiff,9,train,True,0.7752,0.8095,11.4906,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_10.tiff,10,train,True,0.7803,0.805,11.9116,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_11.tiff,11,test,True,0.7881,0.8108,13.3516,True,True
064,R,NIR,/var/home/general-user/PolyU/064/R/NIR/064_R_NIR_12.tiff,12,test,True,0.8072,0.8379,11.1823,True,True
